id,condition,seed,prompt_hash,steps,completion_tokens,e2e_seconds,decoder_seconds,prefix_encoding_seconds,sensitivity_update_seconds,repeat,mode
ruler4k/ruler_4096_fwe_p0086,unweighted_s70,42,69670b27321fec6e735e4361d7b73c0920496cf79e1f424cff8d5a51ba3694fe,10,"[100, 45518, 107, 101, 236770, 236761, 74881, 576, 15485, 107, 236778, 236761, 112026, 10033, 107, 236800, 236761, 66529, 576, 106]",1.0199613620061427,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0505,unweighted_s70,42,dfc616957fca79c516c29b6044a180b83f077b296a3202eedafb4e31029e4a76,16,"[100, 45518, 107, 101, 135043, 8966, 3664, 529, 114662, 106]",1.4995837279129773,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0505,unweighted_s70,42,dfc616957fca79c516c29b6044a180b83f077b296a3202eedafb4e31029e4a76,16,"[100, 45518, 107, 101, 135043, 8966, 3664, 529, 114662, 106]",1.4947761639486998,1.1080888519287109,0.2536363830566406,0.0002943359995260835,0,profile
ruler4k/ruler_4096_qa_1_p0517,unweighted_s70,42,a007c13dd1a196fb2ee764d65413cccb1d07b5cc996a33955f72923a68b3ee23,18,"[100, 45518, 107, 101, 818, 70207, 789, 952, 236751, 236764, 506, 62270, 1731, 236764, 532, 506, 12169, 47668, 101945, 236761, 1]",1.6089799411129206,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0501,unweighted_s70,42,852969255c427f2ca395afdce4e633ba40eb8fb5921817992fc643ba1ab16b6d,11,"[100, 45518, 107, 101, 818, 17509, 743, 964, 528, 114662, 528, 506, 236743, 236770, 236771, 594, 532, 236743, 236770, 236770, 594, 24744, 236761, 1]",1.0926757301203907,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0530,unweighted_s70,42,a162c6477c6e6478fb97d42ec11716df2abc134feac1b5ec765622b9a358d3a2,19,"[100, 45518, 107, 101, 3321, 596, 4267, 1]",1.6970935149583966,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0509,unweighted_s70,42,255353b20d8ffd2d962d5830853b81014b8e4e2ad113cbe116fe1b2754189273,3,"[100, 45518, 107, 101, 236819, 594, 7691, 106]",0.4942622610833496,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0549,unweighted_s70,42,7d23ac5addd3206ea31de7705e76364b7d656d00cfd14354fa752b9e29579ae1,8,"[100, 45518, 107, 101, 4675, 5359, 234681, 2395, 106]",0.8578945680055767,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0514,unweighted_s70,42,fcc5d586ab237ca84d597be8cd62496aeaa4374406bcbf84b9300656fe7288ad,4,"[100, 45518, 107, 101, 131184, 1929, 568, 53489, 665, 236768, 106]",1.8342334991320968,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0540,unweighted_s70,42,333bb0dd8a9972c275fa9648978027c2a9fce7c10bb749106c0ccf25c0bb3612,5,"[100, 45518, 107, 101, 34326, 529, 730, 9031, 225454, 106]",0.5633278151508421,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0547,unweighted_s70,42,811492b67af1ca7b375cc9017391a98155b214f7e2bb59abef0a79f75c6d70bf,5,"[100, 45518, 107, 101, 86932, 106]",0.6766465411055833,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0512,unweighted_s70,42,660de8b61e41aa812403f334efcf909030631eb1e715a2764de1013981474ad5,4,"[100, 45518, 107, 101, 1437, 12992, 654, 106]",0.5617815989535302,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0579,unweighted_s70,42,515a1c9665425cbaaa1ae73b35d7616c50164b5880b10ba16d2d3cb581db8077,4,"[100, 45518, 107, 101, 141852, 529, 8313, 86574, 106]",0.5528554220218211,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0579,unweighted_s70,42,515a1c9665425cbaaa1ae73b35d7616c50164b5880b10ba16d2d3cb581db8077,4,"[100, 45518, 107, 101, 141852, 529, 8313, 86574, 106]",0.5509062600322068,0.2799066543579102,0.21336994934082032,8.054399862885476e-05,0,profile
ruler4k/ruler_4096_qa_2_p0588,unweighted_s70,42,82a062b715ce57274a81267e8873b62e736b3d10889f90bdf3a43a3808af23aa,7,"[100, 45518, 107, 101, 3771, 106]",0.7723968219943345,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0551,unweighted_s70,42,0c9d305f8640e44a8eee5fc63f283e409133ef5725d62b81317698828faecec2,9,"[100, 45518, 107, 101, 27211, 4184, 53216, 531, 28716, 532, 531, 97362, 532, 10614, 529, 42065, 529, 506, 3640, 4184, 106]",0.8886548960581422,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0578,unweighted_s70,42,cb4967b2c0e4b0770e147781ec0b71d6ef2bfbb2f4a21ae376e3f79d9db6d885,2,"[100, 45518, 107, 101, 45728, 730, 236761, 64318, 106]",0.38126642792485654,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0583,unweighted_s70,42,1ad492cdc5f1ff709e7d4c315cf766a566cf50f947e2a5aaa951bda8035ea058,5,"[100, 45518, 107, 101, 3771, 106]",1.9183764001354575,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0599,unweighted_s70,42,5dfd7c7563dfc5e3f32396a60b8c9d9dbf1346a7780553e50810c9485a6a0adb,21,"[100, 45518, 107, 101, 9336, 1]",1.7271151400636882,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0589,unweighted_s70,42,827954e15839b8ac59fb7e394b606d5eee0fd6f268f8832105e952034e485b7e,18,"[100, 45518, 107, 101, 4199, 3773, 1]",1.6249093569349498,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0559,unweighted_s70,42,d55a6754a18b806b7b459ba27c9c9aaa785002acfcae3c2dde82d74ba0ac677a,9,"[100, 45518, 107, 101, 10784, 1]",0.9478527198079973,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0577,unweighted_s70,42,60904ecb62467215293c6410d8edf1c80f081dd77dd637ece0c13ab0080c001e,2,"[100, 45518, 107, 101, 10784, 106]",0.3897506590001285,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0574,unweighted_s70,42,a12ffe9225044b65b59b8c16d21eba0198d2f8d87f7e24e0ec2bc3b146b9d9c4,4,"[100, 45518, 107, 101, 14447, 236789, 236751, 8890, 66881, 106]",0.5168804491404444,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0391,CT_s70,42,84b2a69d0f8ac3fdac3e2ec089bff85b2f7594e7a19aa175c45a04fa35d75559,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 192224, 236772, 100141, 6950, 528, 506, 1816, 563, 236743, 236770, 236778, 236819, 236770, 236825, 236770, 236812, 236761, 1]",0.8351224360521883,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0391,CT_s70,42,84b2a69d0f8ac3fdac3e2ec089bff85b2f7594e7a19aa175c45a04fa35d75559,7,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 192224, 236772, 100141, 6950, 528, 506, 1816, 563, 236743, 236770, 236778, 236819, 236770, 236825, 236770, 236812, 236761, 1]",0.8407688410952687,0.49459343719482424,0.25607293701171874,0.012490815818309783,0,profile
ruler4k/ruler_4096_niah_single_1_p0365,CT_s70,42,362202745bfe5344c23483c584679b8839fa7f402a2275b041ef2e2eb0391df7,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 104266, 547, 236772, 175716, 6950, 528, 506, 1816, 563, 236743, 236812, 236832, 236800, 236810, 236771, 236812, 236800, 236761, 1]",0.6868763661477715,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0359,CT_s70,42,22c4aa54f702816bb0df17c72a45850f72c43521617c0530b766b288d42f243c,4,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 111487, 236772, 576, 644, 6950, 528, 506, 1816, 563, 236743, 236800, 236832, 236812, 236819, 236832, 236771, 236800, 236761, 1]",0.6079923750367016,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0356,CT_s70,42,e16efe4e6f2434fe8070e5bd2ff9472be7f1f120929e46ab729ef1df42a999d4,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 13323, 236772, 162946, 145845, 6950, 528, 506, 1816, 563, 236743, 236810, 236825, 236812, 236828, 236800, 236812, 236812, 236761, 1]",0.7647076279390603,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0393,CT_s70,42,2468ef9fd703f76cd57ba84a60c67a685a020d08698b2530f7d9e692ba5f44f0,4,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 8326, 236772, 10540, 6950, 528, 506, 1816, 563, 236743, 236800, 236778, 236771, 236810, 236771, 236810, 236770, 236761, 1]",0.6048115841113031,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0398,CT_s70,42,97ce39fbf2025ceccac24ea9ecf655eb0604555785dbf104316e69637543ae8a,8,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 24782, 236772, 31871, 6950, 528, 506, 1816, 563, 236743, 236832, 236810, 236810, 236771, 236770, 236828, 236819, 236761, 1]",0.9143584170378745,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0373,CT_s70,42,4c47f2828d442b0e5c0132156bd91b3ccbac339bb35f6c08447aa4cb23995306,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 184870, 236772, 2858, 15759, 6950, 528, 506, 1816, 563, 236743, 236778, 236771, 236771, 236825, 236828, 236800, 236778, 236761, 1]",0.6807416409719735,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0377,CT_s70,42,b4b8b756d972020e9195f5487cd62eeb6355deef26eb2e8911eb7b203abb471d,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 17589, 236762, 236772, 16898, 6950, 528, 506, 1816, 563, 236743, 236800, 236832, 236770, 236771, 236810, 236832, 236778, 236761, 1]",0.6784018049947917,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0386,CT_s70,42,c191837a0906eef75a272f52e39b79b35e2026870a511f6c47a1b8fd0104e6ca,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 50709, 236772, 29321, 539, 665, 6950, 528, 506, 1816, 563, 236743, 236810, 236832, 236828, 236810, 236810, 236819, 236832, 236761, 1]",0.6817436420824379,,,,0,e2e
ruler4k/ruler_4096_niah_single_1_p0351,CT_s70,42,4c5f87a7a4649fc38d57467051741d7abc30a788413f42f212337c9144556fb0,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 40581, 547, 236772, 1399, 1583, 6950, 528, 506, 1816, 563, 236743, 236778, 236825, 236810, 236828, 236770, 236800, 236810, 236761, 1]",0.6836833341512829,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0418,CT_s70,42,0c0970c55b901cac5e827bbc91c518ef9b6dd44decf09886a0e87b506488da09,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 151329, 236772, 236753, 796, 665, 6950, 528, 506, 1816, 563, 5213, 236825, 236825, 236819, 236800, 236832, 236770, 236770, 84750, 1]",0.6392248901538551,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0418,CT_s70,42,0c0970c55b901cac5e827bbc91c518ef9b6dd44decf09886a0e87b506488da09,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 151329, 236772, 236753, 796, 665, 6950, 528, 506, 1816, 563, 5213, 236825, 236825, 236819, 236800, 236832, 236770, 236770, 84750, 1]",0.6366266480181366,0.3551327285766602,0.20956565856933593,0.008851008078083396,0,profile
ruler4k/ruler_4096_niah_single_2_p0417,CT_s70,42,9c24e81e63ccf9b37fd55a283a9de43b4cf8bdb8eca9700fd8780a44838a5b8a,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 26419, 236772, 7368, 6950, 528, 506, 1816, 563, 5213, 236812, 236770, 236810, 236770, 236810, 236810, 236778, 84750, 1]",0.68777362909168,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0405,CT_s70,42,12e3b643f0882dc1dd9c6bbbade302379bb4a2ca908d8d752366227d34af9c43,10,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 6369, 236772, 716, 236772, 46208, 6950, 528, 506, 1816, 563, 5213, 236828, 236825, 236819, 236825, 236825, 236825, 236771, 84750, 1]",1.0281583990436047,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0433,CT_s70,42,e68d45a10f3b6a2f2b432fee6387943942b3fc79e87860c551174e708fd6f712,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 51976, 236772, 31765, 6950, 528, 506, 1816, 563, 5213, 236828, 236812, 236771, 236825, 236825, 236825, 236812, 84750, 1]",0.7658311252016574,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0426,CT_s70,42,e19912aa9fc527c02b94c5a6f9bd25b4a3b8860c0cf543acb7b2a6752625b655,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 23186, 236772, 2658, 6950, 528, 506, 1816, 563, 5213, 236832, 236828, 236819, 236812, 236828, 236819, 236828, 84750, 1]",0.6876381828915328,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0400,CT_s70,42,23a78905359fae6c5b256969d7d7956bcac6bfedc6d6ba72c84e35f9e3c2b9d7,9,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 154261, 236772, 236759, 8364, 563, 236743, 236832, 236771, 236771, 236832, 236778, 236771, 236828, 236761, 106]",0.9567061038687825,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0429,CT_s70,42,e6ae2e08b0022a1ab48df4a5249081768fbb7e281ae068e82284f6fdf1918129,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 97224, 236772, 62929, 6950, 528, 506, 1816, 563, 5213, 236770, 236819, 236778, 236800, 236778, 236810, 236825, 84750, 1]",0.6327545330859721,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0421,CT_s70,42,35c2242668136cab280c6ec7c44248b6367ca3811041a841fc98747095cb0852,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 9245, 236772, 188380, 6950, 528, 506, 1816, 563, 5213, 236778, 236828, 236778, 236832, 236800, 236825, 236825, 84750, 1]",0.6953149659093469,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0428,CT_s70,42,54ec3d0c7373a71a8c2ea1b0ed51bd6800842bd574fa81ac644aede61ff7173b,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 9813, 236772, 22111, 6950, 528, 506, 1816, 563, 5213, 236770, 236778, 236770, 236770, 236810, 236819, 236810, 84750, 1]",0.6293932578992099,,,,0,e2e
ruler4k/ruler_4096_niah_single_2_p0437,CT_s70,42,6064a204397272c101337e8220e155be0f35a2273bae28924392d42a2944d742,4,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 71086, 236772, 53209, 6950, 528, 506, 1816, 563, 5213, 236810, 236800, 236832, 236770, 236812, 236800, 236825, 84750, 1]",0.6148951090872288,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0468,CT_s70,42,c3af63f11f27389ecd37df152d67c64d30cd233b8f5c795f95992f10b44cef78,5,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 10293, 236772, 16718, 2168, 1940, 6950, 528, 506, 1816, 563, 517, 10676, 1050, 236770, 236832, 236746, 236772, 16652, 236812, 236771, 236772, 236812, 236828, 236771, 236753, 236772, 16133, 236812, 236772, 236755, 236770, 236825, 236828, 236828, 236753, 236812, 236812, 236810, 236771, 236828, 236828, 236761, 1]",0.6309268020559102,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0468,CT_s70,42,c3af63f11f27389ecd37df152d67c64d30cd233b8f5c795f95992f10b44cef78,5,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 10293, 236772, 16718, 2168, 1940, 6950, 528, 506, 1816, 563, 517, 10676, 1050, 236770, 236832, 236746, 236772, 16652, 236812, 236771, 236772, 236812, 236828, 236771, 236753, 236772, 16133, 236812, 236772, 236755, 236770, 236825, 236828, 236828, 236753, 236812, 236812, 236810, 236771, 236828, 236828, 236761, 1]",0.6353283859789371,0.35412537384033205,0.2094214324951172,0.008904512042179704,0,profile
ruler4k/ruler_4096_niah_single_3_p0488,CT_s70,42,56211e5bbb129174027e38ed20ea8a6fc6e73bea003e9590298b4044bfc46cae,7,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 21150, 12151, 236772, 23721, 6950, 528, 506, 1816, 563, 236743, 236828, 236771, 236763, 236770, 236812, 236810, 236746, 236812, 236772, 236812, 236825, 236770, 236746, 236772, 236812, 236763, 236778, 236744, 236772, 236763, 236770, 236819, 236753, 236772, 236770, 236828, 37486, 236810, 236771, 236810, 552, 236812, 236770, 236761, 1]",1.3703897818922997,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0475,CT_s70,42,7e9be5b0cbcf1dcbc00b2d27562173289648f82c0d9afa6be2663e5c09047119,3,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 55384, 236772, 98118, 563, 236743, 236832, 236819, 196731, 236825, 236755, 236800, 236772, 236810, 236819, 236812, 236771, 236772, 236812, 236763, 236770, 236763, 236772, 236828, 236812, 236819, 236819, 236772, 236753, 236812, 236819, 236800, 236778, 236760, 236770, 236770, 236800, 236755, 236825, 236753, 236761, 106]",0.5342235011048615,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0480,CT_s70,42,8497f42fbfcb5ecb8b8a1bbac254b56627c0acd6a69feee34c318dcfd422f2b9,6,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 75590, 236772, 85864, 567, 6950, 528, 506, 1816, 563, 545, 236771, 236825, 236771, 236755, 236800, 236771, 236812, 236772, 236760, 236825, 1641, 236772, 236812, 236828, 236810, 236760, 236772, 236828, 236819, 236825, 236746, 236772, 236810, 236832, 236825, 236746, 236828, 236828, 236810, 236828, 236825, 11038, 236832, 236761, 1]",0.7613267190754414,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0451,CT_s70,42,744f1a24096d7c51556722f87836779c8e1e172f920002ee79d5ba00fd2693be,6,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 82865, 236772, 236763, 4066, 6950, 528, 506, 1816, 563, 545, 236828, 236825, 236832, 236825, 236825, 236744, 236771, 236772, 236770, 236746, 236825, 236810, 236772, 236812, 236753, 236828, 236753, 236772, 236746, 236825, 236760, 236832, 236772, 236812, 236778, 236770, 26864, 236812, 236763, 236825, 236825, 236800, 236760, 236761, 1]",0.7512896719854325,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0493,CT_s70,42,206b9337b07a90a72a6663a468f70081366e428ce603582cde0b5f8e6074b221,6,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 184870, 236772, 16213, 6950, 528, 506, 1816, 563, 517, 236825, 236770, 236800, 236753, 236832, 236778, 236771, 236772, 236778, 2692, 236800, 236772, 236812, 1794, 236819, 236772, 236828, 236770, 236828, 236755, 236772, 236770, 236760, 10676, 236778, 236753, 236810, 236778, 236825, 236810, 236771, 236771, 236761, 1]",0.7024459079839289,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0495,CT_s70,42,65b164e9cb3f7277ed3185e5fadd121041b09ee6ccf2a688351bde02a9bd5299,7,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 186795, 236772, 177627, 6950, 528, 506, 1816, 563, 5213, 3864, 236800, 236760, 236771, 236825, 236770, 236810, 236772, 236744, 236800, 7589, 236772, 236812, 236828, 236812, 236832, 236772, 236828, 236810, 236800, 236819, 236772, 236812, 236819, 236810, 1553, 236770, 236763, 236828, 236832, 236760, 236825, 236778, 84750, 1]",0.8422967381775379,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0477,CT_s70,42,ec8175b5f240daa35661b164849eb91484c7c48b1500f8b887fe7355e3dd8f9f,6,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 37653, 236772, 595, 3074, 6950, 528, 506, 1816, 563, 513, 236825, 236800, 236770, 236812, 236812, 236770, 236755, 236772, 236763, 236778, 893, 236772, 236812, 236812, 236812, 236812, 236772, 596, 236770, 236825, 236772, 736, 18708, 236778, 1926, 236825, 236819, 236760, 17027, 236761, 106]",0.7202309709973633,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0491,CT_s70,42,afbd45c86baed29f525f8652ca4a7afef5e5d0fcea1c22e486b3ab190c141d36,11,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 48718, 236772, 120669, 6950, 528, 506, 1816, 563, 236787, 236743, 236819, 236746, 236778, 1172, 236800, 236810, 236832, 236772, 236778, 236812, 236812, 236755, 236772, 236812, 3405, 236819, 236772, 236828, 1650, 236800, 236772, 236810, 236812, 596, 1050, 236763, 236828, 236771, 236828, 236812, 236760, 236761, 1]",1.1148976730182767,,,,0,e2e
ruler4k/ruler_4096_niah_single_3_p0464,CT_s70,42,0def02e1833e5105697c667982c3db6b74fc599b3a23c1a1632eaed4930b203f,6,"[100, 45518, 107, 101, 818, 2803, 15236, 53817, 573, 19833, 236772, 24760, 34784, 6950, 528, 506, 1816, 563, 236743, 236832, 236819, 236771, 236770, 236832, 736, 236832, 236772, 236778, 236819, 236778, 236825, 236772, 236812, 236778, 236828, 236744, 236772, 236819, 236825, 236778, 236832, 236772, 236746, 236832, 236770, 236832, 236812, 1794, 236778, 236771, 236771, 17027, 236761, 1]",0.7584071110468358,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_1_p0143,CT_s70,42,a4136de5f5df6c5da1bb8626f811a0e2c6c451efcb0a58778889c84d78779bb1,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 31295, 236772, 2230, 1553, 1249, 6950, 528, 506, 1816, 563, 5213, 236828, 236819, 236812, 236825, 236778, 236800, 236778, 84750, 1]",0.6333108460530639,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_1_p0143,CT_s70,42,a4136de5f5df6c5da1bb8626f811a0e2c6c451efcb0a58778889c84d78779bb1,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 31295, 236772, 2230, 1553, 1249, 6950, 528, 506, 1816, 563, 5213, 236828, 236819, 236812, 236825, 236778, 236800, 236778, 84750, 1]",0.6353591198567301,0.3531843795776367,0.2098766326904297,0.008973759990185499,0,profile
ruler4k/ruler_4096_niah_multikey_1_p0130,CT_s70,42,81ad2a12d9f42eb8553575cad78177b9d8e054a36587177d53e9bb832992d744,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 40619, 236772, 204830, 6950, 528, 506, 1816, 563, 5213, 236810, 236810, 236828, 236825, 236828, 236812, 236778, 84750, 1]",0.628463938832283,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_1_p0104,CT_s70,42,5949da444aa40e059027de62e9846fe4bf01d0b982dc634c685e4523057dec47,4,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 111837, 236772, 69069, 563, 5213, 236778, 236832, 236771, 236832, 236825, 236819, 236825, 84750, 1]",0.5639967541210353,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_1_p0140,CT_s70,42,0dac50fb3c9a7cf274d390fc33deaaef863304b2b8cc58c26426b01b34360acd,5,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 11449, 236772, 236763, 883, 824, 6950, 528, 506, 1816, 563, 5213, 236770, 236819, 236800, 236812, 236812, 236778, 236771, 84750, 1]",0.6433670818805695,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_1_p0109,CT_s70,42,eb29119b567c1acfc3fddd7dc23d99e3d07a451df1e9340863c41ab76fec8279,4,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 110484, 524, 236772, 187457, 1229, 6950, 528, 506, 1816, 563, 5213, 236770, 236819, 236825, 236832, 236828, 236778, 236770, 84750, 1]",0.5617761409375817,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_1_p0112,CT_s70,42,64a2a5358813d7cc70dee30933034b553e8ff4289fc2abfa2c0cac0577bd9869,6,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 704, 139430, 236772, 53801, 6950, 528, 506, 1816, 563, 5213, 236770, 236812, 236828, 236810, 236819, 236812, 236770, 84750, 1]",0.7249563899822533,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_1_p0110,CT_s70,42,0e985d0395cfd78473b765322e48855d9338f4292cc653dc4921ddd64e7aa6aa,8,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 43695, 2003, 236772, 129676, 563, 5213, 236800, 236828, 236825, 236810, 236810, 236810, 236819, 84750, 1]",0.863934539956972,,,,0,e2e
ruler4k/ruler_4096_niah_multikey_1_p0115,CT_s70,42,eb7e20f6e8cd8787f1bdc6806bf396684517cb30e9a27351d0804cd4226948a7,4,"[100, 45518, 107, 101, 818, 2803, 15236, 1548, 573, 37253, 236772, 117802, 522, 6950, 528, 506, 1816, 563, 5213, 236800, 236832, 236800, 236800, 236800, 236812, 236828, 84750, 1]",0.5680488820653409,,,,0,e2e
